"date","deviceCategory","channelGrouping","Sessions","GoalCompletions","DeviceClass","DesktopDummy","MobileDummy","TabletDummy","ChannelClass","OtherDummy","DirectDummy","DisplayDummy","OrganicSearchDummy","PaidSearchDummy","ReferralDummy","SocialDummy","EmailDummy","BreakTimeClass","BreakTimeDummy1","BreakTimeDummy2","BreakTimeDummy3"
2016-01-12,"tablet","Paid Search",452,8,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-12,"desktop","Referral",1674,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-12,"mobile","Referral",771,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-12,"tablet","Referral",159,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-12,"desktop","Social",372,8,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-12,"mobile","Social",2684,13,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-12,"tablet","Social",106,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-13,"desktop","(Other)",80,4,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-13,"mobile","(Other)",53,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-13,"tablet","(Other)",53,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-13,"desktop","Direct",1222,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-13,"mobile","Direct",2657,17,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-13,"tablet","Direct",318,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-13,"desktop","Display",4730,21,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-13,"mobile","Display",10149,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-13,"tablet","Display",1143,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-13,"desktop","Organic Search",7307,80,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-13,"mobile","Organic Search",6855,97,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-13,"tablet","Organic Search",718,4,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-13,"desktop","Paid Search",1089,13,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-13,"mobile","Paid Search",2099,13,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-13,"tablet","Paid Search",318,13,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-13,"desktop","Referral",1382,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-13,"mobile","Referral",690,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-13,"tablet","Referral",133,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-13,"desktop","Social",425,13,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-13,"mobile","Social",2152,8,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-13,"tablet","Social",558,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-14,"desktop","(Other)",53,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-14,"mobile","(Other)",106,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-14,"tablet","(Other)",53,4,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-14,"desktop","Direct",930,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-14,"mobile","Direct",3401,17,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-14,"tablet","Direct",292,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-14,"desktop","Display",3959,25,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-14,"mobile","Display",10336,30,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-14,"tablet","Display",1063,4,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-14,"desktop","Organic Search",7493,89,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-14,"mobile","Organic Search",7094,76,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-14,"tablet","Organic Search",718,8,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-14,"desktop","Paid Search",903,13,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-14,"mobile","Paid Search",1488,17,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-14,"tablet","Paid Search",213,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-14,"desktop","Referral",2020,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-14,"mobile","Referral",1275,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-14,"tablet","Referral",133,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-14,"desktop","Social",664,13,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-14,"mobile","Social",2896,4,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-14,"tablet","Social",346,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-15,"mobile","(Other)",80,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-15,"desktop","Direct",744,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-15,"mobile","Direct",2577,13,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-15,"tablet","Direct",452,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-15,"desktop","Display",26569,25,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-15,"mobile","Display",22372,17,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-15,"tablet","Display",5128,13,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-15,"desktop","Organic Search",4570,51,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-15,"mobile","Organic Search",6563,59,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-15,"tablet","Organic Search",851,13,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-15,"desktop","Paid Search",956,4,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-15,"mobile","Paid Search",1567,17,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-15,"tablet","Paid Search",346,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-15,"desktop","Referral",1594,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-15,"mobile","Referral",851,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-15,"tablet","Referral",318,4,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-15,"desktop","Social",531,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-15,"mobile","Social",2896,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-15,"tablet","Social",585,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-16,"mobile","(Other)",26,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-16,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-16,"desktop","Direct",903,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-16,"mobile","Direct",4543,25,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-16,"tablet","Direct",372,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-16,"desktop","Display",3109,8,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-16,"mobile","Display",9618,21,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-16,"tablet","Display",1328,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-16,"desktop","Organic Search",5899,76,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-16,"mobile","Organic Search",7360,80,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-16,"tablet","Organic Search",877,21,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-16,"desktop","Paid Search",505,17,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-16,"mobile","Paid Search",1143,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-16,"tablet","Paid Search",266,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-16,"desktop","Referral",1461,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-16,"mobile","Referral",1355,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-16,"tablet","Referral",239,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-16,"desktop","Social",372,17,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-16,"mobile","Social",3189,13,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-16,"tablet","Social",558,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-17,"desktop","Direct",1036,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-17,"mobile","Direct",2817,13,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-17,"tablet","Direct",318,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-17,"desktop","Display",2843,13,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-17,"mobile","Display",10495,38,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-17,"tablet","Display",1567,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-17,"desktop","Organic Search",7227,89,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-17,"mobile","Organic Search",6217,63,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-17,"tablet","Organic Search",1063,25,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-17,"desktop","Paid Search",638,17,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-17,"mobile","Paid Search",1143,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-17,"tablet","Paid Search",186,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-17,"desktop","Referral",1435,8,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-17,"mobile","Referral",1461,13,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-17,"tablet","Referral",239,17,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-17,"desktop","Social",479,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-17,"mobile","Social",1940,8,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-17,"tablet","Social",425,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-18,"mobile","(Other)",53,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-18,"desktop","Direct",1408,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-18,"mobile","Direct",3135,13,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-18,"tablet","Direct",346,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-18,"desktop","Display",3374,38,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-18,"mobile","Display",11929,13,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-18,"tablet","Display",1355,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-18,"desktop","Organic Search",8263,84,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-18,"mobile","Organic Search",6137,67,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-18,"tablet","Organic Search",983,4,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-18,"desktop","Paid Search",558,4,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-18,"mobile","Paid Search",638,8,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-18,"tablet","Paid Search",186,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-18,"desktop","Referral",2125,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-18,"mobile","Referral",956,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-18,"tablet","Referral",213,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-18,"desktop","Social",585,8,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-18,"mobile","Social",3161,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-18,"tablet","Social",1222,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-19,"mobile","(Other)",26,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-19,"desktop","Direct",983,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-19,"mobile","Direct",2710,30,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-19,"tablet","Direct",398,8,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-19,"desktop","Display",3294,30,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-19,"mobile","Display",11478,30,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-19,"tablet","Display",1249,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-19,"desktop","Organic Search",8609,122,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-19,"mobile","Organic Search",5500,34,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-19,"tablet","Organic Search",1010,8,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-19,"desktop","Paid Search",771,21,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-19,"mobile","Paid Search",558,13,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-19,"tablet","Paid Search",133,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-19,"desktop","Referral",1780,13,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-19,"mobile","Referral",718,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-19,"tablet","Referral",106,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-19,"desktop","Social",744,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-19,"mobile","Social",3454,8,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-19,"tablet","Social",903,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-20,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-20,"mobile","(Other)",26,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-20,"desktop","Direct",1461,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-20,"mobile","Direct",3268,30,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-20,"tablet","Direct",479,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-20,"desktop","Display",3986,42,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-20,"mobile","Display",11000,8,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-20,"tablet","Display",1328,13,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-20,"desktop","Organic Search",7493,89,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-20,"mobile","Organic Search",5207,42,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-20,"tablet","Organic Search",930,34,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-20,"desktop","Paid Search",505,13,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-20,"mobile","Paid Search",690,0,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-20,"tablet","Paid Search",80,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-20,"desktop","Referral",1594,13,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-20,"mobile","Referral",505,13,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-20,"tablet","Referral",266,4,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-20,"desktop","Social",903,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-20,"mobile","Social",3533,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-20,"tablet","Social",744,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-21,"mobile","(Other)",26,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-21,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-21,"desktop","Direct",1195,13,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-21,"mobile","Direct",2312,17,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-21,"tablet","Direct",531,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-21,"desktop","Display",2896,4,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-21,"mobile","Display",10442,8,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-21,"tablet","Display",1488,8,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-21,"desktop","Organic Search",8263,89,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-21,"mobile","Organic Search",5739,46,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-21,"tablet","Organic Search",823,8,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-21,"desktop","Paid Search",531,0,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-21,"mobile","Paid Search",638,0,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-21,"tablet","Paid Search",53,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-21,"desktop","Referral",1727,0,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-21,"mobile","Referral",797,0,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-21,"tablet","Referral",186,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-21,"desktop","Social",531,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-21,"mobile","Social",2285,4,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-21,"tablet","Social",877,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-22,"desktop","(Other)",53,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-22,"desktop","Direct",531,17,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-22,"mobile","Direct",4118,8,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-22,"tablet","Direct",505,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-22,"desktop","Display",3135,21,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-22,"mobile","Display",12328,8,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-22,"tablet","Display",2391,13,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-22,"desktop","Organic Search",5340,30,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-22,"mobile","Organic Search",6855,55,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-22,"tablet","Organic Search",823,8,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-22,"desktop","Paid Search",372,8,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-22,"mobile","Paid Search",611,8,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-22,"tablet","Paid Search",186,4,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-22,"desktop","Referral",1302,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-22,"mobile","Referral",1355,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-22,"tablet","Referral",213,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-22,"desktop","Social",213,13,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-22,"mobile","Social",797,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-22,"tablet","Social",133,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-23,"mobile","(Other)",26,0,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-23,"tablet","(Other)",26,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-23,"desktop","Direct",930,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-23,"mobile","Direct",2817,4,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-23,"tablet","Direct",585,4,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-23,"desktop","Display",3135,8,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-23,"mobile","Display",13285,21,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-23,"tablet","Display",2604,4,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-23,"desktop","Organic Search",5314,51,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-23,"mobile","Organic Search",5579,42,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-23,"tablet","Organic Search",1010,8,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-23,"desktop","Paid Search",398,0,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-23,"mobile","Paid Search",398,4,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-23,"tablet","Paid Search",213,8,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-23,"desktop","Referral",1674,4,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-23,"mobile","Referral",1010,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-23,"tablet","Referral",266,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-23,"desktop","Social",239,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-23,"mobile","Social",585,13,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-23,"tablet","Social",159,0,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-24,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-24,"desktop","Direct",1222,8,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-24,"mobile","Direct",4650,13,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-24,"tablet","Direct",505,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-24,"desktop","Display",3294,8,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-24,"mobile","Display",11770,8,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-24,"tablet","Display",2285,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-24,"desktop","Organic Search",7094,72,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-24,"mobile","Organic Search",5766,38,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-24,"tablet","Organic Search",1169,13,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-24,"desktop","Paid Search",479,8,1,1,0,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-24,"mobile","Paid Search",664,13,2,0,1,0,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-24,"tablet","Paid Search",80,0,3,0,0,1,5,0,0,0,0,0,1,0,0,1,1,0,0
2016-01-24,"desktop","Referral",1700,13,1,1,0,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-24,"mobile","Referral",956,4,2,0,1,0,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-24,"tablet","Referral",26,0,3,0,0,1,6,0,0,0,0,0,0,1,0,1,1,0,0
2016-01-24,"desktop","Social",346,4,1,1,0,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-24,"mobile","Social",930,0,2,0,1,0,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-24,"tablet","Social",213,4,3,0,0,1,7,0,0,0,0,0,0,0,1,1,1,0,0
2016-01-25,"desktop","(Other)",26,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2016-01-25,"desktop","Direct",983,4,1,1,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-25,"mobile","Direct",1833,21,2,0,1,0,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-25,"tablet","Direct",292,0,3,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0
2016-01-25,"desktop","Display",2790,34,1,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-25,"mobile","Display",10149,4,2,0,1,0,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-25,"tablet","Display",2020,0,3,0,0,1,3,0,0,1,0,0,0,0,0,1,1,0,0
2016-01-25,"desktop","Organic Search",8130,97,1,1,0,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-25,"mobile","Organic Search",5234,80,2,0,1,0,4,0,0,0,0,1,0,0,0,1,1,0,0
2016-01-25,"tablet","Organic Search",983,0,3,0,0,1,4,0,0,0,0,1,0,0,0,1,1,0,0
